name,category,website,delete,comments,city,lat,lon
Papeleria Papel Couché,bookstore,Ingen webbplats,1,,Sevilla,"37,4274766","−5,9687211"
Papelería Román,bookstore,Ingen webbplats,1,,Sevilla,"37,3723744","−6,0000143"
Papeleria RUIZ,bookstore,http://www.papeleriaruiz.com,1,,Sevilla,"37,3822466","−5,9644373"
Papellon,bookstore,http://www.libreriapapellon.es/,1,,Sevilla,"37,4034","−5,97947"
Prensa y Revistas JAVI,bookstore,https://www.prensayrevistasjavi.es/,1,,Sevilla,"37,3832002","−6,0099972"
"Quercus Libreria, S.L.",bookstore,http://www.quercuslibreria.com/,1,,Sevilla,"37,3728186","−5,9835243"
Rayuelainfancia,bookstore,http://www.rayuelainfancia.com,1,,Sevilla,"37,3919301","−5,9911244"
ReRead Librería Lowcost Sevilla Tarifa3,bookstore,http://www.re-read.com/,1,,Sevilla,"37,3933125","−5,994818"
Sensei Cómics,bookstore,http://www.senseicomics.com/,1,,Sevilla,"37,39378","−5,99471"
Sor Ángela,bookstore,Ingen webbplats,1,,Sevilla,"37,3929786","−5,9905243"
TIFERET,bookstore,http://www.whakoom.com/tiferet,1,,Sevilla,"37,4058813","−5,9318835"
Veracruz.Libros y Papel,bookstore,https://veracruzlibrosypapel.es/,1,,Sevilla,"37,3946297","−5,9983767"
Escolanía Domus Carmina,choir,Ingen webbplats,1,,Sevilla,"37,3965557","−5,9984703"
Alcampo Multicines,cinema,http://www.cineciudad.com,1,,Sevilla,"37,372399","−5,965828"
Cine Avenida VO,cinema,https://cineciudad.com/,1,,Sevilla,"37,3923581","−6,0018093"
Cine Cervantes,cinema,http://www.cineciudad.com,1,,Sevilla,"37,3956024","−5,9944608"
Cines Nervión Plaza,cinema,http://www.cinesur.com,1,,Sevilla,"37,384203","−5,972217"
Cines Yelmo,cinema,Ingen webbplats,1,,Sevilla,"37,3415062","−5,9865538"
CINESA Plaza de Armas,cinema,http://www.cinesa.es,1,,Sevilla,"37,39175","−6,002591"
Los Arcos,cinema,https://www.cclosarcos.com/,1,,Sevilla,"37,3878088","−5,9613386"
Escuela Handstand-Up,circus,http://www.escuelahandstandup.com/,1,,Sevilla,"37,38085","−5,96065"
Arigatô Sevilla,comic_books_store,http://arigatosevilla.net/,1,,Sevilla,"37,393999","−5,993319"
Banana Cómics,comic_books_store,http://www.bananacomics.es/,1,,Sevilla,"37,386186","−6,0042525"
Fuji comic sevilla,comic_books_store,http://fujicomicsevilla.negocio.site/,1,,Sevilla,"37,3934252","−5,9838169"
Librería Cards Cómics,comic_books_store,https://twitter.com/CardsComic,1,,Sevilla,"37,3910035","−5,9900839"
Nebula,comic_books_store,https://twitter.com/Nebula_Space,1,,Sevilla,"37,3851","−5,97453"
Nostromo Sevilla,comic_books_store,https://www.nostromocomics.com/,1,,Sevilla,"37,3892634","−5,9973252"
Raccoon Games,comic_books_store,http://www.raccoongames.es/,1,,Sevilla,"37,387427","−5,9682093"
The Neverending Store,comic_books_store,Ingen webbplats,1,,Sevilla,"37,3709167","−5,958028"
Armonia  Espacio de Encuentro Creativo,community_center,Ingen webbplats,1,,Sevilla,"37,4189224","−5,9859042"
Unión de Consumidores de Sevilla,community_center,https://www.uniondeconsumidoresdesevilla.org/,1,,Sevilla,"37,3996003","−5,9838371"
Acciónenred Sevilla,community_services_non_profits,http://www.accionenred-andalucia.org/,1,,Sevilla,"37,3983044","−5,9999936"
ACCU Sevilla - Asociación de Enfermos de Crohn y Colitis Ulcerosa,community_services_non_profits,http://www.accudesevilla.org/,1,,Sevilla,"37,3777227","−5,9736466"
ADF Asociación para la Diversidad Funcional,community_services_non_profits,http://www.diversigualdad.es/,1,,Sevilla,"37,4060021","−5,9348765"
Adhara ONG,community_services_non_profits,http://www.adharasevilla.org/,1,,Sevilla,"37,3875466","−5,9798034"
Aes Candelaria,community_services_non_profits,http://www.aescandelaria.org/,1,,Sevilla,"37,3827041","−5,956854"
Agrupación Fotográfica Contraste Variable - Sevilla,community_services_non_profits,https://contrastevariable.com/,1,,Sevilla,"37,4110208","−5,9715132"
AISGE Andalucía,community_services_non_profits,http://www.aisge.es/,1,,Sevilla,"37,4025087","−5,9927441"
Alcer Giralda,community_services_non_profits,http://www.alcergiralda.org/,1,,Sevilla,"37,3870626","−5,9803988"
Amigos del Camino de Santiago de Sevilla «Vía de la Plata»,community_services_non_profits,http://www.viaplata.org/,1,,Sevilla,"37,3880645","−6,0065721"
Andalucía Inclusiva,community_services_non_profits,http://www.andaluciainclusiva.es/,1,,Sevilla,"37,40587","−5,93157"
Andex,community_services_non_profits,http://www.andexcancer.es/,1,,Sevilla,"37,3592292","−5,9763096"
Apdha Sevilla,community_services_non_profits,http://www.apdha.org/sevilla/,1,,Sevilla,"37,38633","−5,97879"
Apice Epilepsia,community_services_non_profits,http://www.apiceepilepsia.org/,1,,Sevilla,"37,4258348","−5,9655107"
Asaenes Salud Mental Sevilla,community_services_non_profits,http://www.asaenes.org/,1,,Sevilla,"37,3780483","−5,9702194"
Asamblea de Cooperación por la Paz - Andalucía,community_services_non_profits,http://www.acpp.com/,1,,Sevilla,"37,3678906","−5,9556386"
ASCENA,community_services_non_profits,https://ascenateatrosevilla.es/,1,,Sevilla,"37,403529","−5,9787916"
ASDE Scouts de Andalucía,community_services_non_profits,http://www.scoutsdeandalucia.org/,1,,Sevilla,"37,426527","−5,97607"
